Datetime,Global_active_power
2010-01-01 00:00:00,0.0
2010-01-01 01:00:00,4.222888744486397
2010-01-01 02:00:00,3.6720698560830374
2010-01-01 03:00:00,3.503649527384792
2010-01-01 04:00:00,3.408280344717962
2010-01-01 05:00:00,3.2156195951377304
2010-01-01 06:00:00,2.474713194205422
2010-01-01 07:00:00,2.409699591967629
2010-01-01 08:00:00,2.260397098018389
2010-01-01 09:00:00,3.4732275430895303
2010-01-01 10:00:00,1.8667739792436726
2010-01-01 11:00:00,2.0228701441265815
2010-01-01 12:00:00,2.5141022029901157
2010-01-01 13:00:00,2.2447913278820435
2010-01-01 14:00:00,1.668533656787977
2010-01-01 15:00:00,1.9808271058432307
2010-01-01 16:00:00,2.169560290486399
2010-01-01 17:00:00,2.646936625550188
2010-01-01 18:00:00,3.4500650425938293
2010-01-01 19:00:00,2.4165950324351977
2010-01-01 20:00:00,2.053281492073519
2010-01-01 21:00:00,1.9367085207816241
2010-01-01 22:00:00,2.295162102581172
2010-01-01 23:00:00,2.9612477479394386
2010-01-02 00:00:00,3.1398412077540527
2010-01-02 01:00:00,3.1602377296982813
2010-01-02 02:00:00,3.391749303827035
2010-01-02 03:00:00,2.7527179617404225
2010-01-02 04:00:00,3.178131110417671
2010-01-02 05:00:00,2.915680756632259
2010-01-02 06:00:00,1.7258198940305842
2010-01-02 07:00:00,1.018159288282616
2010-01-02 08:00:00,1.0099578633140447
2010-01-02 09:00:00,1.0462629669515886
2010-01-02 10:00:00,0.9939491913269536
2010-01-02 11:00:00,0.9960469550230067
2010-01-02 12:00:00,1.5392074742686168
2010-01-02 13:00:00,0.8873496135737564
2010-01-02 14:00:00,1.1655528217232862
2010-01-02 15:00:00,2.591887918744589
2010-01-02 16:00:00,2.119959184106074
2010-01-02 17:00:00,1.7497422353858958
2010-01-02 18:00:00,1.568383536991307
2010-01-02 19:00:00,1.795487308791935
2010-01-02 20:00:00,1.922567263019236
2010-01-02 21:00:00,1.8342028298859798
2010-01-02 22:00:00,1.8749235666860231
2010-01-02 23:00:00,1.9115605294313247
2010-01-03 00:00:00,2.030314869335651
2010-01-03 01:00:00,2.1730245648193707
2010-01-03 02:00:00,2.3428818130494142
2010-01-03 03:00:00,2.4826840326701034
2010-01-03 04:00:00,2.800215046554052
2010-01-03 05:00:00,2.0787789022239447
